,host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
657,1311398,0,12,1,295,5,125,1,0
658,945499,0,15,0,150,3,0,1,0
659,1311870,1,9,1,119,1,49,1,0
660,1313306,1,2,0,125,1,11,2,365
661,1313306,1,2,1,400,5,0,2,365
662,1314834,1,52,1,850,3,107,1,249
663,1278802,0,12,0,129,2,241,1,303
664,1317343,1,8,0,140,1,176,1,300
665,297769,1,9,0,115,4,151,2,323
666,1325961,1,4,1,200,3,49,2,0
667,552343,0,79,1,96,120,13,1,204
668,417504,0,20,1,199,3,33,28,60
669,417504,0,20,1,199,3,24,28,84
670,417504,0,20,1,199,3,59,28,60
671,1331493,0,82,0,69,1,2,1,303
672,1331850,1,8,1,185,2,16,1,261
673,1332108,1,2,0,81,2,72,1,0
674,417504,0,20,1,199,3,24,28,60
675,417504,0,20,1,199,3,23,28,60
676,417504,0,20,1,199,3,43,28,60
677,417504,0,20,1,199,3,30,28,56
678,417504,0,20,1,199,3,39,28,84
679,417504,0,20,0,349,3,8,28,58
680,417504,0,20,0,249,3,3,28,60
681,417504,0,20,0,299,3,6,28,60
682,417504,0,20,0,179,3,4,28,81
683,1267021,2,83,0,54,5,56,3,365
684,417504,0,20,0,599,3,7,28,60
685,1336542,0,3,1,110,1,2,1,0
686,1340007,0,21,1,220,2,178,1,297
687,1302029,0,12,0,89,30,30,1,91
688,1343630,0,6,1,170,2,190,1,315
689,506779,1,64,1,495,7,25,2,338
690,1346437,2,39,1,80,10,81,2,40
691,1347034,1,14,1,760,2,7,1,361
692,1348494,0,36,0,98,4,216,1,288
693,315401,0,6,1,125,30,31,1,218
694,1123923,0,84,0,48,90,53,2,1
695,1356046,0,12,0,64,3,247,2,117
696,1358312,0,3,1,154,3,233,1,0
697,1354758,0,16,1,139,3,135,1,204
698,1233267,2,85,0,75,4,20,1,0
699,436599,1,11,1,325,4,46,1,20
700,1359611,1,14,1,195,365,10,1,0
701,1360043,1,2,0,58,1,143,1,0
702,1360198,3,86,1,250,2,21,4,333
703,1360198,3,86,0,50,7,0,4,189
704,1360198,3,86,1,125,2,8,4,353
705,52335,0,13,1,70,7,4,2,0
706,480943,1,28,1,189,2,314,2,206
707,696482,0,6,1,130,3,18,1,1
708,1370358,1,11,1,145,7,11,1,0
709,568103,1,43,0,101,7,51,1,307
710,1372786,1,14,0,95,5,20,1,0
711,1359519,1,11,1,375,7,8,1,0
712,1376385,1,23,1,153,31,59,1,27
713,1376778,0,54,1,92,4,54,1,27
714,535128,1,23,0,80,5,10,1,348
715,605463,1,11,1,300,4,153,4,246
716,1380060,0,13,1,145,3,110,1,15
717,1020539,1,19,0,88,2,69,2,0
718,1381171,1,2,1,155,1,1,1,5
719,1382749,0,12,1,185,180,24,1,0
720,1384111,2,39,0,73,2,95,2,0
721,1384559,1,8,1,225,2,129,1,107
722,305972,1,45,0,85,7,171,2,144
723,21188,0,15,0,99,2,20,1,98
724,1123923,0,84,0,48,90,17,2,0
725,1390947,1,71,1,200,5,8,1,0
726,1392440,1,28,1,485,7,11,1,0
727,1394190,1,64,1,310,5,5,1,89
728,1394719,0,12,1,110,4,0,1,354
729,1385157,1,8,1,109,30,36,5,286
730,1385157,1,8,1,167,30,16,5,252
731,1396546,0,13,1,147,15,5,1,189
732,1397061,1,14,1,220,4,0,1,0
733,1397115,1,23,1,195,4,68,1,271
734,1398809,1,53,1,199,28,89,1,0
735,638721,1,43,0,65,30,10,1,0
736,1402454,2,87,0,55,1,38,1,0
737,1402951,4,88,0,50,2,15,1,337
738,164675,0,0,0,60,2,20,1,347
739,661399,1,4,0,99,3,25,2,127
740,1406773,1,2,1,130,2,35,1,41
741,1380703,0,12,1,290,30,1,1,0
742,1408733,1,14,1,350,3,64,1,18
743,1410714,0,15,0,50,3,26,1,158
744,1413098,2,25,0,96,2,244,1,270
745,1093220,0,21,0,45,15,21,3,88
746,1366310,2,31,0,85,2,270,2,306
747,1398639,0,6,0,34,10,16,3,216
748,1415590,1,19,1,250,3,24,1,16
749,1315849,0,12,0,190,1,30,2,365
750,1315849,0,12,0,75,2,5,2,365
751,1217923,0,24,1,93,4,115,1,312
752,1417166,0,6,0,60,5,9,2,33
753,1417166,0,6,0,65,5,45,2,0
754,1387370,1,1,1,125,365,19,1,365
755,1362808,1,28,1,300,3,5,1,27
756,1423798,1,52,1,150,2,203,1,300
757,1423613,1,30,1,56,122,20,1,216
758,1195295,1,19,1,299,3,49,1,365
759,511993,0,20,0,60,4,6,1,303
760,1402817,0,13,1,88,5,7,1,0
761,1427381,0,12,0,60,2,35,2,161
762,605463,1,11,1,1300,5,28,4,297
763,1429642,1,4,0,200,6,0,1,0
764,1433395,1,2,0,99,2,54,1,50
765,1434654,0,21,1,110,3,115,2,28
766,1434931,0,3,1,135,5,6,1,317
767,1436404,1,28,1,110,15,1,1,275
768,1417757,0,6,1,165,3,204,1,80
769,1440691,0,79,1,127,180,1,1,365
770,130901,0,29,1,402,3,89,1,340
771,305972,1,2,0,85,6,130,2,97
772,1447684,0,20,0,75,7,15,3,365
773,1448432,1,19,1,139,30,52,1,314
774,950657,0,24,1,70,6,58,1,0
775,1451723,1,4,0,50,3,208,1,339
776,1452026,2,56,0,30,5,3,1,0
777,1132207,1,11,1,250,30,7,1,35
778,368528,0,15,0,64,1,1,1,0
779,1455825,1,2,1,300,3,2,1,365
780,1420300,0,6,1,800,4,122,1,257
781,240427,0,6,1,100,3,63,2,5
782,1151818,0,15,1,250,5,26,1,0
783,70614,1,11,1,200,27,1,1,0
784,1468658,0,20,1,140,5,14,1,0
785,1469036,1,2,0,130,1,107,1,304
786,1471384,0,0,1,90,30,3,1,286
787,36897,1,9,1,90,3,107,1,0
788,1464358,0,6,0,97,3,29,1,118
789,322934,0,34,1,91,6,69,1,265
790,1474071,0,16,0,125,3,232,1,303
791,1474637,0,84,0,75,7,0,1,0
792,511175,1,19,1,180,7,24,2,125
793,1427381,0,12,1,300,7,0,2,354
794,524730,0,12,1,100,19,5,2,6
795,1476954,1,7,1,175,3,10,1,0
796,1366270,0,10,0,65,4,36,2,80
797,1482460,1,11,1,240,5,94,1,134
798,1475866,1,19,0,300,6,1,1,0
799,1486034,1,14,1,385,1,63,1,364
800,1487126,0,21,0,47,15,5,1,0
801,1491538,0,15,1,110,3,238,1,297
802,1492339,1,2,0,75,2,101,1,0
803,1029021,0,6,1,100,3,21,3,43
804,1495090,1,7,1,165,2,72,1,10
805,1495196,0,6,1,300,2,40,1,0
806,1495141,0,36,1,140,3,103,1,189
807,1495502,0,12,1,120,6,66,2,17
808,1498424,0,13,1,175,3,35,1,289
809,1496847,0,33,1,275,31,121,1,305
810,347036,1,19,1,179,8,15,1,0
811,632334,0,33,1,189,2,13,1,0
812,1502469,1,19,1,219,2,129,1,220
813,1503831,1,11,1,450,20,157,1,0
814,815741,1,27,1,249,5,8,1,0
815,1454655,2,25,0,65,2,5,1,362
816,1505217,0,20,1,250,4,46,1,121
817,207124,1,9,1,139,30,37,1,153
818,1470688,1,8,1,209,7,14,1,205
819,1321504,0,15,1,120,5,37,1,310
820,1509416,2,56,1,70,5,1,1,0
821,1490696,1,11,0,90,3,209,1,236
822,169927,1,7,1,199,3,4,1,200
823,1513294,0,21,0,50,60,17,2,74
824,1021834,0,15,1,100,5,0,1,0
825,910719,1,2,1,110,1,0,1,0
826,1495502,0,12,1,157,4,54,2,12
827,417504,0,20,1,199,3,43,28,84
828,1521432,2,56,1,192,3,7,1,0
829,417504,0,20,1,199,3,75,28,84
830,45682,1,8,1,150,1,88,1,0
831,417504,0,20,1,199,3,73,28,56
832,417504,0,20,1,199,3,89,28,62
833,417504,0,20,1,199,3,23,28,81
834,1521604,0,12,1,105,3,11,1,0
835,430188,0,12,0,135,28,84,6,310
836,417504,0,20,1,199,3,54,28,60
837,1523610,0,12,0,125,3,17,1,0
838,1387286,0,12,0,60,7,1,2,0
839,1525761,0,12,1,85,1,73,1,0
840,568585,1,8,1,300,3,36,1,29
841,496164,0,12,0,75,2,98,2,264
842,1528912,2,81,0,55,1,63,2,341
843,1530106,0,15,0,44,5,2,1,0
844,1530310,0,6,0,55,5,18,3,0
845,839679,0,12,0,30,3,24,3,0
846,997124,0,13,0,35,3,1,1,0
847,1535987,0,12,0,70,1,2,1,363
848,1536533,0,12,1,130,14,23,1,25
849,1539749,0,6,0,52,2,93,4,0
850,1412944,0,12,0,75,3,0,1,358
851,236421,1,28,0,190,3,0,2,0
852,787261,1,27,1,250,5,152,1,109
853,1220404,0,70,1,100,1,119,2,289
854,1557998,0,20,1,130,4,9,1,188
855,1550578,1,2,0,140,2,44,1,260
856,1555897,0,22,0,75,2,158,1,168
857,8605,1,4,1,150,7,12,1,0
858,1561505,1,4,1,90,3,51,1,311
859,1562045,1,8,1,295,1,0,1,146
860,185753,1,8,1,150,2,11,1,2
861,1570170,0,12,1,180,3,236,2,242
862,1577493,0,13,0,135,3,16,1,0
863,1577961,0,21,0,65,5,123,1,46
864,1586945,1,8,0,99,3,14,1,365
865,1590548,0,20,0,149,14,65,1,364
866,1390555,3,89,0,59,1,50,1,352
867,745069,1,2,0,75,3,33,3,301
868,745069,1,2,0,75,3,30,3,322
869,1597481,0,6,0,75,3,13,1,298
870,1385157,1,8,1,109,30,18,5,285
871,72747,0,15,1,225,4,1,1,342
872,1601664,1,4,0,86,3,216,1,250
873,142147,2,44,0,52,2,98,1,326
874,1606222,0,29,0,100,2,61,1,90
875,1613244,1,23,1,99,30,13,9,289
876,1617817,1,19,0,89,3,136,1,193
877,279078,0,6,1,135,2,39,2,293
878,1631400,1,11,1,199,14,65,1,155
879,1631733,0,0,1,89,3,62,1,189
880,1632149,1,2,0,110,3,47,1,248
881,1633100,0,21,1,120,2,42,1,238
882,1639120,0,12,0,59,3,207,2,284
883,9647066,0,90,0,49,4,72,2,343
884,1639884,0,20,0,79,14,22,1,268
885,1643782,1,2,1,135,30,25,1,249
886,516347,0,10,1,185,2,215,1,291
887,1366194,0,12,1,225,4,26,1,0
888,1644452,1,68,1,245,5,18,1,0
889,1644999,1,30,1,115,3,18,1,31
890,1649300,0,12,1,325,2,320,1,0
891,1651591,0,12,0,95,2,160,2,79
892,1610852,1,11,0,120,2,78,1,0
893,6064192,1,8,1,499,30,64,1,157
894,1639120,0,12,0,75,2,219,2,277
895,1660724,1,28,0,109,1,66,1,353
896,1661965,0,12,1,160,3,25,1,0
897,92788,1,28,1,219,4,102,2,280
898,668564,1,28,1,159,2,32,1,7
899,51038,0,3,0,180,3,15,6,266
900,82896,1,19,1,150,5,1,1,0
901,1675255,1,26,1,106,3,12,1,271
902,1676487,1,1,1,299,10,19,1,101
903,1013131,1,8,1,179,3,297,1,205
904,890215,0,15,1,165,3,12,1,343
905,1680375,0,22,1,500,4,9,1,0
906,1681546,1,9,1,250,15,9,1,190
907,312288,1,18,0,87,7,46,2,310
908,1697784,0,12,0,79,4,42,2,52
909,1698391,1,7,0,75,2,118,3,312
910,52043,0,12,1,200,30,53,1,0
911,547177,1,2,0,80,1,15,1,329
912,1709216,0,54,1,115,3,64,4,333
913,1709216,0,54,1,115,3,51,4,327
914,1709216,0,54,1,120,3,79,4,349
915,1711529,1,2,0,125,3,202,1,217
916,1723485,1,8,1,387,1,23,1,0
917,1732559,1,7,0,95,6,62,2,80
918,483013,1,8,1,99,2,36,1,0
919,168417,1,28,1,121,1,16,2,351
920,1740233,1,7,1,350,4,24,1,362
921,1740216,1,2,0,75,2,77,2,144
922,1732559,1,7,0,95,5,110,2,43
923,10609846,1,2,0,89,1,56,1,365
924,1746209,1,11,0,195,1,7,1,129
925,1745312,1,50,0,160,21,0,1,0
926,1745402,0,79,1,70,18,19,1,0
927,1755339,1,52,0,100,3,7,1,0
928,562614,1,23,1,140,1,53,1,0
929,251176,1,19,1,189,3,265,2,355
930,202507,0,12,0,160,5,0,1,0
931,1774431,0,16,1,178,30,8,1,280
932,74777,0,15,1,145,14,46,1,38
933,1747222,0,16,1,125,5,6,1,31
934,417652,1,14,1,265,4,75,1,324
935,1785800,0,24,0,77,5,11,3,365
936,1786901,1,28,0,60,3,5,9,0
937,314377,1,9,1,129,3,132,1,171
938,1474749,1,19,1,199,6,41,1,36
939,1797859,0,24,0,92,7,34,1,332
940,1251762,0,15,1,185,3,34,1,0
941,684129,1,1,1,110,7,27,1,192
942,1631288,0,12,0,65,4,30,1,139
943,1386983,1,1,0,135,3,214,2,167
944,1562039,1,28,2,115,30,12,1,0
945,390251,1,2,0,175,2,6,4,10
946,256239,1,8,0,3000,7,0,1,365
947,1840564,0,12,0,72,3,156,1,110
948,1842714,0,16,0,80,2,30,1,0
949,774128,0,15,1,125,5,1,1,0
950,1728785,0,20,0,120,5,3,1,242
951,179679,0,12,0,94,2,272,3,22
952,1863447,0,29,0,56,3,63,1,0
953,1863713,1,19,1,549,30,58,1,200
954,1869567,0,20,1,190,2,5,1,0
955,1879389,0,12,0,129,3,63,2,87
956,1884204,0,6,1,85,5,268,2,202
957,1887999,3,91,0,20,3,80,1,226
958,1895957,1,8,1,145,3,22,1,0
959,1900800,1,7,1,200,7,13,1,327
960,438133,0,16,1,125,4,23,2,262
961,1317588,0,73,1,50,30,3,1,0
962,732535,1,2,0,160,3,10,3,359
963,732535,1,2,0,180,3,14,3,348
964,1928213,1,18,0,100,1,20,1,0
965,1930204,0,12,0,70,5,2,1,0
966,1931205,4,92,1,120,2,47,1,318
967,773928,3,93,0,110,2,6,1,363
968,1935291,1,28,0,105,7,93,1,70
969,1935605,1,1,1,250,3,116,1,0
970,1828506,1,26,0,74,240,15,1,90
971,390251,1,2,1,165,2,70,4,15
972,1939728,1,30,0,99,3,4,1,335
973,1146958,1,68,1,125,30,128,4,0
974,1947974,2,94,0,75,1,59,2,0
975,1960128,2,95,2,45,1,8,2,364
976,1960189,0,96,1,159,2,106,1,34
977,312722,0,12,0,45,15,15,4,242
978,1303029,1,7,0,104,2,133,1,147
979,1965972,1,43,1,225,4,27,1,169
980,1968502,1,64,0,100,5,61,1,188
981,1651591,0,20,0,90,2,2,2,89
982,1947974,2,94,0,75,1,16,2,189
983,1970839,1,50,1,350,7,0,1,0
984,1981742,1,2,1,135,5,38,1,253
985,70234,1,8,0,125,1,25,1,311
986,1982209,1,19,1,225,3,93,1,0
987,1985717,1,2,0,85,3,6,1,363
988,325790,1,28,1,200,7,30,1,224
989,1989327,0,10,1,250,3,17,1,5
990,1996265,1,23,0,90,10,67,1,301
991,1488809,0,21,1,130,30,53,1,0
992,1985759,0,24,1,90,30,32,1,50
993,462379,0,33,1,298,30,131,2,296
994,2005740,1,28,1,300,4,19,1,84
995,2006712,1,2,0,125,1,0,1,365
996,2010724,1,4,0,125,3,74,3,212
997,1386983,1,1,0,145,3,165,2,181
998,2013117,1,19,1,147,2,16,1,0
999,242506,0,12,0,123,3,269,3,158
1000,2017752,0,17,1,88,3,243,1,217
1001,2018042,2,25,1,215,2,59,1,335
1002,2020431,1,27,1,225,3,134,1,231
1003,2027134,1,64,1,269,28,81,1,122
1004,1952186,0,12,1,145,3,7,1,270
1005,2015914,0,21,0,75,3,112,8,330
1006,2034361,1,52,1,145,5,0,1,0
1007,520189,0,24,1,229,2,92,1,321
1008,1621363,0,38,1,300,29,23,2,312
1009,2010724,1,4,0,100,3,67,3,345
1010,405225,0,82,1,75,2,8,1,2
1011,2047776,1,64,1,225,2,244,2,252
1012,1697784,0,12,0,120,6,62,2,15
1013,2050338,0,15,1,160,5,125,3,169
1014,2051075,0,15,1,125,30,58,2,212
1015,2051961,0,6,1,95,5,9,1,0
1016,1286417,0,12,0,119,3,137,1,296
1017,2058589,1,1,1,275,2,16,1,167
1018,2059155,1,43,1,160,1,36,1,365
1019,319077,0,3,1,500,1,54,4,365
1020,2050328,1,19,1,175,14,1,1,0
1021,2714164,0,20,1,87,6,39,2,258
1022,119588,0,16,1,160,1,145,2,257
1023,626289,1,19,0,125,3,28,1,364
1024,2085639,0,6,1,90,2,206,1,236
1025,2087636,1,23,1,200,7,4,1,0
1026,2096690,0,6,1,250,15,37,2,54
1027,1090764,1,8,0,99,30,27,1,189
1028,2108853,1,7,1,325,30,18,1,364
1029,2111060,1,7,0,99,1,134,1,265
1030,2103888,1,1,1,325,2,197,1,207
1031,2076827,1,11,1,129,7,5,1,0
1032,905122,0,15,1,130,28,5,1,196
1033,2116807,0,97,1,190,4,8,1,0
1034,2128778,0,15,0,55,2,62,2,57
1035,820046,1,30,0,60,2,13,1,0
1036,2141109,1,8,1,250,1,8,1,0
1037,361855,1,30,1,275,3,50,2,277
1038,2148881,2,25,0,50,180,69,1,0
1039,644941,0,29,1,125,4,41,1,10
1040,287733,0,3,1,150,20,89,1,247
1041,1906804,0,70,1,70,4,40,1,273
1042,2117078,0,34,1,138,3,106,1,189
1043,2164138,1,43,1,265,4,33,1,0
1044,2164452,1,28,0,145,5,2,1,365
1045,2165401,1,11,1,151,88,19,1,249
1046,2165711,1,43,1,208,6,100,1,310
1047,2168251,0,12,1,200,3,16,1,291
1048,2168468,1,19,0,110,2,64,1,74
1049,200243,1,2,0,58,1,17,2,289
1050,2169825,1,2,0,55,2,7,1,0
1051,290662,0,16,1,105,115,15,1,219
1052,2175110,1,19,1,350,5,4,1,0
1053,2177462,0,24,1,150,3,87,1,73
1054,1566042,0,12,0,55,150,10,1,97
1055,1903758,0,16,1,299,20,0,1,149
1056,1655939,2,44,1,77,3,289,1,85
1057,793225,1,14,1,125,9,10,1,0
1058,2204078,1,8,1,395,14,39,1,50
1059,2206506,0,6,1,189,7,7,2,303
1060,420542,4,98,0,49,1,23,1,333
1061,2216673,1,8,1,90,4,22,1,239
1062,1109143,1,26,0,100,1,1,1,6
1063,242506,0,12,1,299,2,5,3,0
1064,1267021,2,83,0,75,5,30,3,180
1065,1267021,2,83,0,69,7,55,3,318
1066,124357,0,12,0,90,1,155,3,328
1067,2229582,1,2,0,94,1,95,1,18
1068,2233165,0,17,0,80,2,118,1,353
1069,1812871,4,99,1,100,5,82,1,63
1070,2219255,0,100,0,39,5,105,3,34
1071,2237267,1,8,1,250,3,73,1,284
1072,9647066,0,79,0,55,7,28,2,333
1073,2228665,0,16,0,110,2,0,1,0
1074,2246071,0,0,1,200,1,3,1,0
1075,2248545,0,17,1,142,3,120,1,222
1076,137814,0,3,0,70,2,339,3,333
1077,2107905,0,20,1,260,2,7,1,0
1078,2252261,1,23,1,225,4,13,1,195
1079,1530310,0,6,0,59,21,6,3,0
1080,2257289,1,2,0,65,1,3,1,0
1081,2259061,1,18,1,99,20,11,1,249
1082,1385575,1,19,1,239,2,67,1,78
1083,2265389,1,18,1,50,2,123,1,21
1084,2265770,1,2,0,65,4,109,3,0
1085,2267508,1,14,1,139,4,23,1,0
1086,2267864,1,11,1,174,2,269,2,167
1087,1594083,1,11,1,315,3,7,1,0
1088,2270183,1,2,0,75,3,36,1,47
1089,2275829,1,19,1,210,1,178,1,0
1090,2268393,0,12,0,55,4,132,2,195
1091,346366,0,12,1,229,3,12,1,319
1092,2282355,1,28,1,150,2,23,1,0
1093,2287727,1,26,1,129,2,47,1,177
1094,128890,1,2,1,100,8,8,1,0
1095,2286224,0,12,1,200,3,17,1,67
1096,2298239,1,23,0,89,5,4,1,0
1097,2301624,0,15,1,250,90,19,1,311
1098,1530310,0,6,0,65,7,2,3,0
1099,2065453,0,15,1,68,2,35,3,0
1100,815977,0,12,1,235,3,108,2,144
1101,2316542,0,6,1,100,3,182,1,220
1102,282315,1,23,1,311,3,31,1,28
1103,2321321,2,46,2,39,1,454,1,353
1104,2321870,1,11,0,100,2,199,1,19
1105,2325861,1,23,0,1300,1,0,1,0
1106,2332430,1,23,1,210,1,230,1,319
1107,2120259,0,15,0,55,4,101,4,170
1108,2334269,1,101,0,65,2,8,1,0
1109,2335775,0,12,1,165,30,154,1,157
1110,1274269,1,45,0,89,28,69,1,80
1111,2339722,1,77,1,500,10,3,1,0
1112,2220859,0,6,1,145,14,3,1,0
1113,2147438,0,24,0,110,4,12,1,330
1114,2341078,1,8,1,180,5,13,1,0
1115,1689040,0,29,1,115,2,10,1,0
1116,1600988,0,21,1,82,15,5,1,311
1117,2347382,2,25,0,70,1,144,2,340
1118,2348973,0,12,1,155,5,10,1,0
1119,950232,1,7,1,117,7,0,1,0
1120,2355439,0,79,1,100,2,17,1,0
1121,2027013,1,19,1,89,30,57,6,0
1122,2027013,1,19,1,89,30,70,6,4
1123,2027013,1,19,1,99,30,62,6,8
1124,2363997,1,19,1,155,6,17,1,0
1125,277379,1,2,0,85,1,439,2,238
1126,2368753,1,60,0,80,4,48,1,96
1127,2368133,1,26,1,135,3,134,1,236
1128,2371814,0,33,1,150,6,2,1,0
1129,1130454,1,14,1,380,3,16,1,0
1130,1708956,0,13,1,450,2,31,1,30
1131,2373905,0,12,1,145,30,36,1,342
1132,2374190,2,39,0,80,3,1,1,330
1133,2377104,0,12,1,225,2,338,2,225
1134,2361715,1,8,0,99,3,117,1,0
1135,2382189,1,23,1,125,1,261,1,212
1136,914838,1,7,1,80,30,32,7,365
1137,2389885,0,13,0,100,2,112,2,12
1138,1539749,0,6,0,55,2,22,4,297
1139,1492619,1,102,1,328,2,319,1,112
1140,2393537,0,12,1,142,7,69,1,261
1141,2397411,0,3,1,350,4,10,1,0
1142,2306962,0,17,1,300,2,24,1,23
1143,2396741,0,75,1,105,30,3,1,30
1144,2400932,0,34,0,125,31,17,2,331
1145,2407024,0,12,1,225,7,13,2,0
1146,619154,0,79,1,92,2,58,1,0
1147,864370,1,19,1,185,2,62,1,0
1148,2420670,0,12,1,226,3,203,1,38
1149,1027283,0,79,0,50,2,33,1,20
1150,2423067,1,4,0,80,3,47,2,0
1151,2423401,0,33,0,200,5,0,1,342
1152,2424873,1,1,1,99,14,30,1,317
1153,2427385,0,16,1,68,3,2,1,0
1154,2427868,0,29,0,102,2,121,1,361
1155,2429432,0,16,1,220,3,27,1,68
1156,1995093,1,8,1,199,3,24,1,0
1157,2431528,1,9,1,165,5,22,1,316
1158,2436633,1,9,1,150,2,162,1,231
1159,1407251,0,34,1,385,1,66,2,363
1160,2442340,0,96,0,75,7,0,1,0
1161,1527535,1,27,1,499,2,63,1,26
1162,2446219,2,103,0,85,1,219,2,305
1163,2389885,0,13,1,160,4,2,2,34
1164,2450665,0,10,1,249,3,12,1,26
1165,2455462,0,34,0,80,2,35,1,189
1166,2426779,0,12,0,120,1,124,1,292
1167,2459648,4,69,0,35,7,2,1,90
1168,2462260,0,82,1,169,4,63,1,323
1169,1336370,1,19,1,220,4,162,1,341
1170,2206506,0,6,0,85,3,103,2,344
1171,1386685,1,8,1,300,7,0,1,0
1172,2471671,1,2,0,79,30,185,1,302
1173,2472680,0,12,0,90,4,219,1,30
1174,1490833,1,8,0,99,1,280,1,246
1175,48599,1,14,2,50,1,61,2,0
1176,2478675,0,24,0,46,1,184,5,362
1177,2100968,0,10,1,325,3,116,1,203
1178,2483236,3,104,0,68,2,11,1,88
1179,2483293,1,27,1,198,3,9,1,0
1180,2483766,0,6,1,100,5,4,1,0
1181,2484383,0,12,1,175,2,15,1,64
1182,2484654,1,11,1,130,4,22,1,77
1183,471928,1,52,1,180,3,18,1,0
1184,2487309,0,29,1,209,3,56,1,160
1185,2487319,1,8,1,150,4,2,1,141
1186,2356449,1,23,1,104,3,57,1,6
1187,2490471,1,19,1,175,4,13,1,0
1188,2490915,1,28,0,80,1,1,1,0
1189,167417,0,21,0,68,2,37,1,23
1190,2267153,1,19,0,72,5,451,2,13
1191,864735,2,56,1,107,30,24,8,262
1192,2349977,1,19,1,150,7,19,1,24
1193,2001830,4,105,0,45,3,190,2,329
1194,1539749,0,6,0,49,2,46,4,301
1195,2472305,0,22,1,349,1,169,1,344
1196,2513726,1,8,1,185,2,165,1,259
1197,2515124,1,26,1,145,3,2,1,0
1198,2519356,0,12,1,96,3,1,1,0
1199,1840766,0,21,1,120,5,3,1,0
1200,2521848,1,19,1,160,1,15,1,0
1201,2521513,0,32,1,800,3,60,1,67
1202,2522854,0,15,1,349,2,320,1,260
1203,2396295,2,25,1,350,2,182,1,272
1204,2528671,0,29,1,125,30,1,1,341
1205,2530670,0,38,1,350,2,134,1,56
1206,2096690,0,6,1,150,10,10,2,185
1207,2533991,0,21,1,180,30,0,1,352
1208,2538544,1,14,1,200,1,60,1,260
1209,2542888,0,13,1,99,30,5,1,242
1210,2542895,1,14,1,130,5,9,1,0
1211,2543761,0,12,1,150,3,1,1,0
1212,696306,0,0,1,90,10,33,1,269
1213,2438262,0,12,0,95,1,10,1,0
1214,78742,2,44,1,70,30,3,1,0
1215,1497427,1,28,0,82,3,10,2,251
1216,2155917,0,6,1,250,30,62,3,292
1217,2155832,1,2,1,90,4,266,1,150
1218,1366310,2,31,0,75,2,251,2,317
1219,2562882,0,3,1,160,14,3,1,0
1220,2563132,1,2,0,115,7,8,1,178
1221,2440317,0,10,0,150,4,5,1,0
1222,1720619,0,12,0,89,4,160,1,23
1223,2389494,2,87,1,69,5,5,1,4
1224,1413546,1,14,0,170,2,183,2,254
1225,2572253,0,10,1,375,5,19,1,43
1226,62508,1,19,1,118,3,141,1,13
1227,184883,1,14,1,135,6,42,1,170
1228,2556498,4,80,1,250,3,119,1,339
1229,787204,0,20,1,200,7,20,1,365
1230,1104814,1,64,1,150,5,5,1,0
1231,2582890,1,4,0,50,2,16,1,60
1232,2576980,0,29,0,60,2,0,1,0
1233,2492286,1,2,1,100,2,24,1,0
1234,2589521,1,50,1,265,3,26,1,341
1235,2205455,1,28,0,90,30,3,1,128
1236,2590219,1,28,1,175,2,0,1,0
1237,17985,0,79,0,36,10,5,2,44
1238,2604437,1,8,1,250,4,2,2,0
1239,2605064,1,2,1,220,3,194,1,338
1240,263510,1,8,0,93,14,88,1,176
1241,1816331,0,15,1,275,5,2,1,357
1242,1787284,2,56,0,109,30,304,1,0
1243,2495836,0,12,1,450,2,11,1,0
1244,2609535,1,52,1,165,30,19,1,259
1245,1445298,0,24,1,80,7,23,1,20
1246,683230,1,52,0,295,5,103,3,350
1247,2617850,0,12,1,280,7,82,1,41
1248,2620162,1,64,1,300,30,92,1,106
1249,2027013,1,19,1,99,30,66,6,0
1250,367815,0,6,1,175,3,18,2,0
1251,2624738,1,14,1,225,4,153,1,205
1252,2426404,1,14,1,230,6,6,1,0
1253,598770,0,29,0,90,7,43,1,38
1254,2630351,1,8,1,102,3,36,1,21
1255,2635819,0,21,0,59,10,19,1,0
1256,2644519,1,19,1,195,2,160,1,68
1257,2645592,2,56,1,150,3,74,2,365
1258,512878,1,30,1,170,1,47,2,17
1259,2640100,1,7,1,217,2,43,1,0
1260,2653648,1,2,1,185,1,102,2,91
1261,2656413,1,53,0,58,6,18,1,0
1262,1879389,0,12,1,189,4,33,2,1
1263,2027013,1,19,1,88,30,60,6,0
1264,1846051,1,7,1,195,3,22,2,59
1265,865264,2,44,1,110,5,107,1,276
1266,2674637,0,79,1,120,14,0,1,0
1267,534328,1,52,0,79,4,87,1,30
1268,2676438,1,28,1,110,10,16,1,0
1269,746552,0,3,0,200,3,2,1,365
1270,1785800,0,24,0,69,4,19,3,43
1271,2680820,2,37,0,55,1,474,3,332
1272,2687009,0,32,1,135,4,5,1,0
1273,1792568,1,43,1,500,2,63,1,79
1274,2693076,0,22,1,90,3,0,1,157
1275,2694451,0,3,1,135,3,28,1,211
1276,2694253,0,20,0,199,1,0,1,365
1277,2702563,1,19,1,90,2,5,1,0
1278,2684478,1,28,1,160,4,16,1,0
1279,2706505,0,17,0,65,20,6,1,311
1280,2707053,1,8,1,210,3,25,1,347
1281,2277487,1,14,1,399,3,15,1,0
1282,2712998,1,23,1,300,1,45,1,111
1283,2715012,0,15,1,185,1,215,3,348
