age,job,marital,education,default,housing,loan,contact,duration,campaign,poutcome,y
43,services,married,high.school,no,no,yes,telephone,262,1,nonexistent,0
27,technician,married,basic.9y,no,no,yes,telephone,245,2,nonexistent,0
47,admin.,divorced,university.degree,no,yes,no,telephone,160,3,nonexistent,0
31,admin.,single,university.degree,no,no,no,telephone,189,2,nonexistent,0
32,blue-collar,married,basic.9y,no,yes,no,telephone,477,1,nonexistent,0
54,admin.,married,high.school,no,no,no,telephone,65,3,nonexistent,0
44,admin.,married,high.school,no,yes,no,telephone,221,2,nonexistent,0
46,admin.,married,high.school,no,no,yes,telephone,197,2,nonexistent,0
45,services,married,high.school,no,yes,no,telephone,178,2,nonexistent,0
43,admin.,married,professional.course,no,no,yes,telephone,221,2,nonexistent,0
56,management,married,university.degree,no,yes,no,telephone,75,2,nonexistent,0
47,entrepreneur,married,professional.course,no,no,no,telephone,400,2,nonexistent,0
36,self-employed,married,university.degree,no,no,no,telephone,346,2,nonexistent,0
46,services,married,high.school,no,no,no,telephone,60,3,nonexistent,0
38,blue-collar,married,basic.9y,no,yes,no,telephone,276,2,nonexistent,0
27,admin.,single,high.school,no,yes,no,telephone,390,2,nonexistent,0
46,management,married,university.degree,no,yes,no,telephone,716,2,nonexistent,0
40,admin.,divorced,university.degree,no,yes,no,telephone,189,3,nonexistent,0
33,management,single,university.degree,no,no,no,telephone,125,2,nonexistent,0
49,housemaid,married,basic.4y,no,no,no,telephone,283,3,nonexistent,0
40,entrepreneur,married,basic.9y,no,no,no,telephone,109,2,nonexistent,0
51,self-employed,married,basic.9y,no,yes,no,telephone,144,2,nonexistent,0
38,self-employed,divorced,basic.9y,no,yes,no,telephone,95,3,nonexistent,0
52,self-employed,married,university.degree,no,no,no,telephone,31,3,nonexistent,0
26,unemployed,single,basic.9y,no,yes,no,telephone,112,3,nonexistent,0
35,admin.,married,university.degree,no,yes,yes,telephone,161,2,nonexistent,0
51,admin.,married,university.degree,no,no,no,telephone,87,4,nonexistent,0
36,blue-collar,married,basic.9y,no,yes,no,telephone,285,2,nonexistent,0
30,admin.,married,university.degree,no,no,no,telephone,178,2,nonexistent,0
43,services,married,high.school,no,no,no,telephone,174,2,nonexistent,0
40,technician,married,basic.9y,no,no,no,telephone,631,2,nonexistent,0
45,technician,married,university.degree,no,no,no,telephone,152,3,nonexistent,0
56,retired,married,high.school,no,no,no,telephone,176,5,nonexistent,0
46,services,married,basic.6y,no,no,no,telephone,32,3,nonexistent,0
41,blue-collar,married,basic.4y,no,yes,no,telephone,1529,2,nonexistent,0
42,admin.,married,university.degree,no,yes,no,telephone,254,2,nonexistent,0
56,blue-collar,married,basic.4y,no,no,no,telephone,214,2,nonexistent,0
43,entrepreneur,married,basic.4y,no,yes,no,telephone,147,3,nonexistent,0
34,blue-collar,married,basic.4y,no,no,no,telephone,800,4,nonexistent,0
38,services,married,high.school,no,yes,no,telephone,106,2,nonexistent,0
40,technician,married,basic.9y,no,no,no,telephone,135,2,nonexistent,0
38,admin.,married,high.school,no,no,no,telephone,112,4,nonexistent,0
48,entrepreneur,married,university.degree,no,yes,no,telephone,222,2,nonexistent,0
24,technician,single,professional.course,no,no,no,telephone,421,2,nonexistent,0
31,admin.,single,high.school,no,yes,yes,telephone,239,2,nonexistent,0
56,retired,married,basic.4y,no,no,no,telephone,55,2,nonexistent,0
49,admin.,married,high.school,no,no,no,telephone,157,2,nonexistent,0
47,unemployed,divorced,university.degree,no,no,no,telephone,303,3,nonexistent,0
48,admin.,divorced,high.school,no,no,no,telephone,233,2,nonexistent,0
55,housemaid,married,basic.4y,no,yes,yes,telephone,211,2,nonexistent,0
44,technician,single,professional.course,no,yes,yes,telephone,139,2,nonexistent,0
46,blue-collar,married,basic.9y,no,no,yes,telephone,329,3,nonexistent,0
36,services,married,high.school,no,yes,no,telephone,128,2,nonexistent,0
29,admin.,single,university.degree,no,no,no,telephone,122,3,nonexistent,0
31,technician,single,professional.course,no,yes,no,telephone,343,3,nonexistent,0
30,services,divorced,basic.9y,no,no,yes,telephone,126,2,nonexistent,0
36,blue-collar,married,basic.4y,no,yes,no,telephone,249,3,nonexistent,0
60,blue-collar,married,professional.course,no,no,no,telephone,59,3,nonexistent,0
36,admin.,married,university.degree,no,yes,no,telephone,166,3,nonexistent,0
32,services,married,high.school,no,no,no,telephone,190,3,nonexistent,0
30,services,married,university.degree,no,yes,no,telephone,51,3,nonexistent,0
46,blue-collar,married,basic.4y,no,no,no,telephone,117,3,nonexistent,0
43,unemployed,married,basic.4y,no,no,no,telephone,275,4,nonexistent,0
37,services,married,high.school,no,yes,no,telephone,124,2,nonexistent,0
38,technician,married,professional.course,no,no,no,telephone,479,2,nonexistent,0
31,technician,married,university.degree,no,yes,no,telephone,285,3,nonexistent,0
44,admin.,married,university.degree,no,no,no,telephone,322,2,nonexistent,0
43,technician,married,professional.course,no,no,no,telephone,720,2,nonexistent,0
38,housemaid,married,basic.9y,no,no,no,telephone,92,2,nonexistent,0
41,blue-collar,married,basic.4y,no,yes,no,telephone,188,2,nonexistent,0
32,admin.,married,high.school,no,yes,no,telephone,395,2,nonexistent,0
43,technician,married,basic.6y,no,yes,no,telephone,261,3,nonexistent,0
36,technician,divorced,professional.course,no,no,no,telephone,446,1,nonexistent,0
35,blue-collar,single,basic.6y,no,yes,no,telephone,198,3,nonexistent,0
50,self-employed,married,university.degree,no,no,no,telephone,312,1,nonexistent,0
38,blue-collar,married,basic.9y,no,yes,no,telephone,275,6,nonexistent,0
50,technician,married,professional.course,no,yes,no,telephone,333,4,nonexistent,0
31,management,married,high.school,no,no,no,telephone,296,1,nonexistent,0
40,entrepreneur,married,basic.9y,no,no,no,telephone,128,3,nonexistent,0
44,blue-collar,single,high.school,no,no,no,telephone,292,1,nonexistent,0
47,services,divorced,high.school,no,no,no,telephone,421,1,nonexistent,0
35,entrepreneur,single,professional.course,no,no,no,telephone,268,1,nonexistent,0
42,admin.,divorced,university.degree,no,no,no,telephone,232,1,nonexistent,0
36,admin.,married,high.school,no,no,no,telephone,152,3,nonexistent,0
35,technician,married,basic.6y,no,no,no,telephone,104,2,nonexistent,0
26,admin.,single,high.school,no,no,no,telephone,416,2,nonexistent,0
31,admin.,single,university.degree,no,yes,yes,telephone,174,1,nonexistent,0
39,services,married,high.school,no,no,no,telephone,193,1,nonexistent,0
43,blue-collar,married,high.school,no,yes,no,telephone,294,1,nonexistent,0
50,admin.,married,university.degree,no,no,no,telephone,102,1,nonexistent,0
39,blue-collar,divorced,basic.9y,no,no,no,telephone,143,1,nonexistent,0
36,housemaid,married,basic.4y,no,yes,no,telephone,128,1,nonexistent,0
27,admin.,single,basic.9y,no,yes,no,telephone,105,2,nonexistent,0
31,admin.,single,university.degree,no,no,no,telephone,992,1,nonexistent,1
28,blue-collar,married,basic.6y,no,no,no,telephone,250,1,nonexistent,0
31,management,single,university.degree,no,yes,no,telephone,254,1,nonexistent,0
30,management,divorced,high.school,no,no,yes,telephone,149,1,nonexistent,0
52,technician,married,professional.course,no,yes,no,telephone,133,2,nonexistent,0
37,technician,divorced,professional.course,no,no,no,telephone,374,1,nonexistent,0
30,services,married,university.degree,no,yes,no,telephone,425,6,nonexistent,0
54,technician,married,university.degree,no,yes,no,telephone,464,1,nonexistent,0
49,entrepreneur,married,basic.9y,no,yes,no,telephone,439,1,nonexistent,0
44,admin.,married,high.school,no,no,no,telephone,83,3,nonexistent,0
53,technician,married,high.school,no,yes,no,telephone,149,1,nonexistent,0
43,technician,married,professional.course,no,yes,no,telephone,274,4,nonexistent,0
31,admin.,single,university.degree,no,yes,no,telephone,325,2,nonexistent,0
38,technician,married,professional.course,no,no,no,telephone,216,1,nonexistent,0
50,entrepreneur,married,basic.9y,no,yes,yes,telephone,161,1,nonexistent,0
24,services,single,high.school,no,no,no,telephone,111,1,nonexistent,0
34,admin.,single,high.school,no,yes,no,telephone,359,1,nonexistent,0
40,technician,married,professional.course,no,yes,no,telephone,327,3,nonexistent,0
57,management,divorced,university.degree,no,yes,no,telephone,236,1,nonexistent,0
31,services,married,basic.6y,no,yes,no,telephone,492,2,nonexistent,0
38,admin.,married,university.degree,no,no,no,telephone,241,2,nonexistent,0
41,entrepreneur,married,university.degree,no,yes,no,telephone,1138,1,nonexistent,1
42,blue-collar,married,basic.6y,no,no,no,telephone,123,1,nonexistent,0
40,management,married,university.degree,no,yes,no,telephone,295,2,nonexistent,0
42,blue-collar,married,basic.6y,no,no,no,telephone,287,1,nonexistent,0
48,admin.,single,university.degree,no,yes,no,telephone,140,2,nonexistent,0
33,blue-collar,married,high.school,no,yes,no,telephone,233,1,nonexistent,0
37,technician,married,professional.course,no,yes,no,telephone,254,1,nonexistent,0
43,technician,married,professional.course,no,yes,no,telephone,255,1,nonexistent,0
46,admin.,divorced,university.degree,no,yes,no,telephone,184,2,nonexistent,0
40,blue-collar,married,high.school,no,yes,no,telephone,294,1,nonexistent,0
40,blue-collar,married,high.school,no,yes,no,telephone,285,1,nonexistent,0
43,technician,single,university.degree,no,no,no,telephone,336,1,nonexistent,0
44,blue-collar,married,basic.6y,no,yes,yes,telephone,344,1,nonexistent,0
44,blue-collar,married,basic.4y,no,yes,no,telephone,786,1,nonexistent,1
41,admin.,married,university.degree,no,yes,no,telephone,153,1,nonexistent,0
31,admin.,single,high.school,no,yes,no,telephone,260,1,nonexistent,0
27,blue-collar,married,basic.9y,no,yes,no,telephone,164,2,nonexistent,0
43,technician,single,university.degree,no,yes,no,telephone,255,2,nonexistent,0
29,technician,married,professional.course,no,yes,no,telephone,192,1,nonexistent,0
54,admin.,married,university.degree,no,no,no,telephone,388,7,nonexistent,0
36,technician,married,professional.course,no,no,no,telephone,221,1,nonexistent,0
30,admin.,single,university.degree,no,no,no,telephone,25,1,nonexistent,0
39,blue-collar,married,basic.6y,no,no,no,telephone,104,1,nonexistent,0
33,blue-collar,married,basic.9y,no,no,no,telephone,283,2,nonexistent,0
38,technician,single,professional.course,no,no,no,telephone,127,1,nonexistent,0
44,admin.,married,high.school,no,yes,no,telephone,378,1,nonexistent,0
33,blue-collar,married,basic.9y,no,yes,no,telephone,67,1,nonexistent,0
37,blue-collar,married,basic.6y,no,no,no,telephone,221,2,nonexistent,0
32,management,married,basic.6y,no,no,no,telephone,150,1,nonexistent,0
46,technician,married,professional.course,no,yes,no,telephone,144,2,nonexistent,0
34,technician,divorced,professional.course,no,yes,no,telephone,296,2,nonexistent,0
32,technician,single,professional.course,no,no,no,telephone,245,1,nonexistent,0
31,blue-collar,single,basic.9y,no,no,no,telephone,143,1,nonexistent,0
59,services,divorced,high.school,no,no,no,telephone,231,1,nonexistent,0
40,blue-collar,married,basic.4y,no,no,no,telephone,227,1,nonexistent,0
46,admin.,married,professional.course,no,no,no,telephone,69,1,nonexistent,0
35,admin.,single,high.school,no,no,no,telephone,799,1,nonexistent,0
28,blue-collar,married,basic.9y,no,no,yes,telephone,109,1,nonexistent,0
35,blue-collar,married,basic.4y,no,yes,no,telephone,45,1,nonexistent,0
32,services,single,high.school,no,yes,no,telephone,180,2,nonexistent,0
59,retired,divorced,basic.4y,no,yes,no,telephone,112,3,nonexistent,0
49,blue-collar,single,basic.6y,no,yes,no,telephone,148,4,nonexistent,0
51,admin.,married,university.degree,no,yes,no,telephone,223,3,nonexistent,0
38,technician,single,university.degree,no,yes,no,telephone,566,2,nonexistent,0
53,technician,married,high.school,no,yes,no,telephone,274,2,nonexistent,0
49,blue-collar,married,basic.9y,no,yes,no,telephone,49,3,nonexistent,0
31,blue-collar,married,basic.9y,no,yes,yes,telephone,97,2,nonexistent,0
29,admin.,single,high.school,no,yes,no,telephone,511,2,nonexistent,0
35,admin.,married,high.school,no,yes,no,telephone,157,2,nonexistent,0
38,blue-collar,married,basic.9y,no,no,no,telephone,101,1,nonexistent,0
48,management,divorced,university.degree,no,yes,no,telephone,866,2,nonexistent,0
51,blue-collar,married,basic.9y,no,no,no,telephone,279,1,nonexistent,0
52,technician,married,high.school,no,yes,no,telephone,530,2,nonexistent,0
45,blue-collar,single,basic.6y,no,yes,no,telephone,129,5,nonexistent,0
41,services,divorced,high.school,no,yes,yes,telephone,60,1,nonexistent,0
41,services,divorced,high.school,no,no,yes,telephone,516,1,nonexistent,0
46,management,married,basic.9y,no,no,no,telephone,617,1,nonexistent,0
29,technician,married,professional.course,no,no,no,telephone,125,2,nonexistent,0
44,blue-collar,married,basic.4y,no,yes,no,telephone,171,2,nonexistent,0
29,services,married,high.school,no,no,no,telephone,614,2,nonexistent,0
48,blue-collar,married,professional.course,no,no,yes,telephone,485,4,nonexistent,0
31,blue-collar,married,basic.4y,no,yes,no,telephone,287,1,nonexistent,0
44,admin.,married,university.degree,no,yes,no,telephone,37,2,nonexistent,0
31,blue-collar,married,basic.4y,no,yes,no,telephone,650,1,nonexistent,0
38,unemployed,divorced,professional.course,no,no,no,telephone,590,3,nonexistent,0
33,admin.,married,university.degree,no,no,no,telephone,55,1,nonexistent,0
53,blue-collar,married,basic.9y,no,yes,no,telephone,166,1,nonexistent,0
33,self-employed,married,basic.9y,no,yes,no,telephone,48,1,nonexistent,0
37,admin.,divorced,university.degree,no,yes,no,telephone,72,1,nonexistent,0
55,blue-collar,married,basic.9y,no,yes,no,telephone,55,1,nonexistent,0
32,entrepreneur,divorced,university.degree,no,no,no,telephone,96,1,nonexistent,0
48,blue-collar,married,high.school,no,no,no,telephone,144,1,nonexistent,0
34,entrepreneur,married,basic.4y,no,yes,no,telephone,474,1,nonexistent,0
35,admin.,single,university.degree,no,no,no,telephone,559,1,nonexistent,0
55,blue-collar,married,basic.4y,no,yes,yes,telephone,1101,1,nonexistent,0
48,management,divorced,university.degree,no,no,no,telephone,236,2,nonexistent,0
34,blue-collar,married,basic.6y,no,yes,no,telephone,164,1,nonexistent,0
34,blue-collar,married,basic.6y,no,yes,no,telephone,123,1,nonexistent,0
37,admin.,married,university.degree,no,no,no,telephone,209,2,nonexistent,0
54,housemaid,divorced,basic.4y,no,no,no,telephone,485,1,nonexistent,0
39,blue-collar,married,basic.9y,no,no,no,telephone,311,1,nonexistent,0
39,services,married,basic.9y,no,no,no,telephone,274,1,nonexistent,0
32,entrepreneur,married,basic.6y,no,yes,no,telephone,163,1,nonexistent,0
41,services,single,high.school,no,yes,yes,telephone,345,1,nonexistent,0
59,housemaid,married,basic.6y,no,yes,no,telephone,329,1,nonexistent,0
57,technician,married,basic.9y,no,yes,no,telephone,68,1,nonexistent,0
34,entrepreneur,married,basic.4y,no,no,no,telephone,214,2,nonexistent,0
34,technician,married,high.school,no,no,no,telephone,1062,1,nonexistent,0
31,blue-collar,married,basic.6y,no,yes,no,telephone,253,2,nonexistent,0
36,unemployed,married,basic.4y,no,yes,no,telephone,170,1,nonexistent,0
44,services,married,high.school,no,yes,no,telephone,78,5,nonexistent,0
51,management,married,university.degree,no,no,no,telephone,194,1,nonexistent,0
28,admin.,single,university.degree,no,no,no,telephone,126,1,nonexistent,0
50,technician,married,high.school,no,no,no,telephone,224,5,nonexistent,0
51,entrepreneur,married,university.degree,no,no,no,telephone,98,1,nonexistent,0
38,blue-collar,single,basic.9y,no,no,no,telephone,252,5,nonexistent,0
44,blue-collar,married,basic.4y,no,yes,no,telephone,607,1,nonexistent,0
32,admin.,single,high.school,no,no,no,telephone,103,2,nonexistent,0
48,blue-collar,married,basic.9y,no,yes,no,telephone,241,2,nonexistent,0
43,technician,married,professional.course,no,no,no,telephone,96,3,nonexistent,0
40,management,married,high.school,no,no,no,telephone,238,3,nonexistent,0
32,services,divorced,high.school,no,yes,no,telephone,245,2,nonexistent,0
58,admin.,married,high.school,no,no,yes,telephone,152,2,nonexistent,0
49,technician,married,high.school,no,yes,no,telephone,418,2,nonexistent,0
30,services,married,high.school,no,no,yes,telephone,198,2,nonexistent,0
28,admin.,married,high.school,no,yes,no,telephone,175,1,nonexistent,0
